0.4565736 -0.1259239 -0.124367 -0.1344927 0.445565 0.3322288 0.2583465 0.4682535 0.2647656 0.4989645
0.3700369 -0.09436531 -0.1448204 -0.1540164 0.4426126 0.4481235 0.3171169 0.6926184 0.3838026 0.5374601
0.281929 0.01192953 -0.06615337 -0.04318657 0.478872 0.5085502 0.2612925 0.7594974 0.3787862 0.4252866
0.3072893 -0.006583428 -0.09628801 -0.062566 0.4145699 0.4404362 0.2547175 0.6446601 0.3121253 0.3876536
0.3795206 -0.06288051 -0.1774735 -0.1302944 0.440404 0.4678911 0.3041557 0.6467291 0.3581322 0.4465331
0.3644126 -0.00840497 -0.1086656 -0.08533773 0.5040265 0.5171657 0.2927429 0.6742094 0.3158205 0.3770692
0.3275294 0.006284405 -0.06210846 -0.01132487 0.5752882 0.5928466 0.3391264 0.7207925 0.3570094 0.4327469
0.3523031 -0.0320716 -0.09490835 -0.01987613 0.4805689 0.4937453 0.2999713 0.6126299 0.3019109 0.3995382
0.2910807 -0.03525921 -0.1338443 -0.04244204 0.5635664 0.5674323 0.2935247 0.6946712 0.311248 0.3843709
0.1989286 -0.06975697 -0.1315371 -0.06799302 0.4936546 0.4733967 0.2834978 0.5880319 0.3044596 0.4572539
0.1911157 -0.06069391 -0.1130242 -0.09936347 0.404262 0.3904472 0.2593915 0.4739783 0.2720983 0.4362128
0.2075084 -0.06004411 -0.1279237 -0.09478842 0.47863 0.4744043 0.3066646 0.5759565 0.3254222 0.4165389
0.1738025 -0.04182255 -0.09032543 -0.07390435 0.5153178 0.5019433 0.2937451 0.5862268 0.3114126 0.3508814
0.2208798 -0.01132665 -0.07429151 -0.05456056 0.6310067 0.5747949 0.3741721 0.6324317 0.3647247 0.42163
0.2151035 -0.02304537 -0.08466978 -0.05835303 0.4795721 0.433017 0.3090992 0.5022206 0.2915627 0.4848456
0.2269371 -0.05915331 -0.1121945 -0.1161183 0.510569 0.5184713 0.3276107 0.6239451 0.3361683 0.5163206
0.2474203 -0.009534939 -0.04167806 -0.09443875 0.3892693 0.3782925 0.2042389 0.4540151 0.2141105 0.3536689
0.2600219 -0.01951828 -0.06730952 -0.1040744 0.3948474 0.4056396 0.2428079 0.5202217 0.2691684 0.3555131
0.234981 -0.06325608 -0.09900922 -0.09980645 0.5775056 0.5875985 0.293645 0.7155362 0.2937556 0.324875
0.2526839 -0.1281062 -0.146736 -0.1170788 0.5494189 0.5340312 0.27575 0.6181821 0.284221 0.3292886
0.224467 -0.1241508 -0.1578019 -0.1385913 0.4954116 0.4964111 0.2605763 0.5858724 0.2935933 0.3579422
0.3076216 -0.09610361 -0.1552787 -0.1226647 0.4264358 0.4338928 0.2062812 0.5419538 0.2258635 0.3038735
0.3081187 -0.1057091 -0.1481712 -0.09359425 0.5144986 0.5042611 0.2851465 0.623388 0.2945235 0.3443503
0.3046125 -0.0855324 -0.1304447 -0.1160973 0.5058049 0.4557264 0.2317729 0.5196694 0.2434653 0.287943
0.481149 -0.01587172 -0.2247906 -0.1711342 0.6148046 0.3907183 0.1858007 0.7470728 0.2935263 0.600622
0.5143675 -0.1458754 -0.2773398 -0.2476717 0.7504433 0.5613548 0.4657672 0.7916528 0.4907651 0.688935
0.5005715 -0.19317 -0.255005 -0.1933776 0.8386821 0.6890465 0.4512424 0.7825288 0.4125419 0.5876775
0.5790168 -0.1301459 -0.1993186 -0.1327443 1.035656 0.8628304 0.5685061 0.9601139 0.4783148 0.6355018
0.492075 -0.1003294 -0.1521162 -0.1901627 0.9004093 0.8204403 0.5664177 1.004087 0.5824394 0.6752845
0.607063 -0.1380662 -0.1922175 -0.1919277 0.8410592 0.8519782 0.5206991 1.156537 0.578821 0.6168268
0.5266448 -0.1028998 -0.1427834 -0.2137746 1.065258 1.050541 0.5926724 1.282916 0.6396302 0.613946
0.5630958 -0.1556967 -0.1383839 -0.1660989 1.180965 1.058858 0.6076007 1.124344 0.5660961 0.6022668
0.4532486 -0.06276686 -0.08674636 -0.09922991 1.132082 1.026419 0.6062625 1.087633 0.5759913 0.6115712
0.4289462 -0.00782784 -0.09380907 -0.1341294 1.196074 1.142104 0.549493 1.268655 0.625633 0.5995113
0.5477869 0.1888083 0.5296803
0.4058685 0.2463623 0.6024186
0.4729525 0.3243326 0.759251
0.6429507 0.4896569 0.7032045
0.7117692 0.5066527 0.6135554
0.6322385 0.4443881 0.621229
0.5621242 0.43513 0.6816663
0.6298651 0.4615957 0.6640143
0.6158453 0.4670447 0.6757461
0.5895016 0.4277458 0.545983
0.3934572 0.1943547 0.4487014
0.3973745 0.2402269 0.4123877
0.3540082 0.2196451 0.4244343
0.3299789 0.2177761 0.4185213
0.3723041 0.2525425 0.4737639
0.3414624 0.230337 0.473307
0.3384316 0.1993749 0.3653068
0.3570671 0.2257552 0.3962918
0.3770425 0.296345 0.5219196
0.3742403 0.3148515 0.511474
0.6653507 -0.08542828 -0.1920753 -0.1532551 0.4922736 0.388823 0.1889279 0.5140362 0.2637247 0.5040747
0.6894294 -0.1836575 -0.1747743 -0.153665 0.5510322 0.4483607 0.2250651 0.4863964 0.2457306 0.3975349
0.5707417 -0.2840913 -0.2231412 -0.2319072 0.5836199 0.4386927 0.2592353 0.4309962 0.2431627 0.4675715
0.4746489 -0.1888004 -0.1223328 -0.1711386 0.4199302 0.3552746 0.1459627 0.4338954 0.2106503 0.4326213
0.5264214 -0.1699398 -0.1070271 -0.2400924 0.4398694 0.3990151 0.1713144 0.4836965 0.2116337 0.4077787
0.5445364 -0.1648974 -0.1564698 -0.242083 0.5541808 0.5081749 0.2441 0.606771 0.3323125 0.4582051
0.5088946 -0.1856932 -0.1761134 -0.2444461 0.5434411 0.5018186 0.1900211 0.5936154 0.297858 0.4786356
0.5501322 -0.1224246 -0.09843839 -0.1641622 0.3850935 0.3628496 0.1109707 0.4230775 0.1798463 0.3855628
0.5395767 -0.1134175 -0.07921173 -0.2252958 0.3911826 0.353423 0.1746552 0.4006743 0.2246622 0.4219474
0.5472317 -0.1496469 -0.1381786 -0.2675661 0.4174894 0.3783991 0.1763215 0.4531073 0.2500226 0.4079119
0.446496 -0.01627966 -0.08930024 -0.07676118 0.6795083 0.427656 0.3295758 0.499309 0.220524 0.4112597
0.396124 -0.02447827 -0.07176741 -0.04974602 0.5079223 0.3305074 0.2225168 0.3827674 0.1834421 0.342052
0.499476 -0.04279929 -0.1412782 -0.1646913 0.521844 0.3699583 0.2412214 0.4414271 0.2285958 0.3670488
0.4465454 -0.07657912 -0.1335626 -0.09879214 0.6033258 0.4937577 0.3301963 0.5682382 0.2848496 0.4547826
0.493267 -0.2264983 -0.2396038 -0.2074406 0.5921281 0.5304038 0.3323449 0.6370733 0.3310501 0.5145451
0.4520145 -0.1051622 -0.08802383 -0.1677889 0.475374 0.3525506 0.2409834 0.3988724 0.1875584 0.5008617
0.5413394 -0.1536124 -0.1295707 -0.2342802 0.5041645 0.422474 0.2485634 0.4808179 0.2122807 0.4669374
0.6185155 -0.2767479 -0.2433793 -0.3176704 0.4697219 0.3606122 0.244388 0.3957153 0.1958048 0.4546894
0.4695261 -0.1796465 -0.1330804 -0.2823532 0.3906644 0.2934157 0.2651596 0.3088851 0.2191424 0.483608
0.3764868 -0.1120261 -0.09536693 -0.2098116 0.3565209 0.2811459 0.2416601 0.3207041 0.2526822 0.4759657
0.4275063 0.2786858 0.6097866
0.5152919 0.2630445 0.4359889
0.4410917 0.2636193 0.4511804
0.4758101 0.2875942 0.4693178
0.5420076 0.2976133 0.5654682
0.5486223 0.2743194 0.5809378
0.5458973 0.2400056 0.4540641
0.5933564 0.2392548 0.4310501
0.6034692 0.239673 0.4125655
0.6268026 0.3166388 0.4422078
0.6146583 0.3474387 0.6264036
0.5881831 0.375894 0.5558341
0.6410118 0.3969477 0.5079524
0.6098054 0.366948 0.4563711
0.7383803 0.4928616 0.544299
0.5675973 0.4253831 0.5010318
0.7761777 0.5313357 0.6078068
0.8070351 0.5486214 0.656026
0.7479787 0.4106316 0.4842325
0.6070141 0.3223092 0.430557
0.5801373 0.2887056 0.3913724
0.545442 0.3288498 0.4095684
0.5162116 0.3320244 0.4035063
0.4292437 0.3216337 0.4376722
0.5498841 0.3460963 0.4246127
0.5447647 0.3192548 0.3877965
0.5540496 0.2808041 0.3214461
0.5353916 0.2213896 0.3046898
0.4091776 0.1417351 0.2754545
0.3029081 0.1062375 0.3157814
0.3326609 0.1026747 0.4007152
0.3927932 0.2193403 0.5296302
0.4490278 0.2667297 0.5045552
0.4616707 0.2995374 0.4615741
0.4820931 0.2825571 0.4856309
0.372394 0.2622636 0.5323304
0.3142794 0.232804 0.4760235
0.2820777 0.2458128 0.6176547
0.3085918 0.2507987 0.5548612
0.3483517 0.298952 0.5890919
0.2737017 0.2055265 0.3925478
0.238552 0.1901406 0.3405242
0.3143566 0.2206992 0.3264322
0.3299428 0.262713 0.4225189
0.4023922 0.2820796 0.4203286
0.3849783 0.2707196 0.3873628
0.3740091 0.2199339 0.3987237
0.4986543 0.282274 0.3503622
0.5484548 0.3589537 0.4562734
0.5580648 0.4305831 0.5492538
0.4409038 0.3093294 0.3968803
0.4198355 0.3077605 0.3974572
0.4348978 0.2809625 0.3315927
0.3814068 0.304511 0.377377
0.3581717 0.2833805 0.4085259
0.4544521 0.3424393 0.4175806
0.4774477 0.4116128 0.5748262
0.4077987 0.3055124 0.3985355
0.4709968 0.3941963 0.4997644
0.4925114 0.3444997 0.4015581
0.5065671 0.3592294 0.4139547
0.3919132 0.2585314 0.3467336
0.4220151 0.2092272 0.303631
0.3996519 0.1722868 0.3083312
0.3272704 0.1844797 0.4136653
0.3660487 0.1837543 0.3749328
0.4347111 0.3357458 0.5860927
0.4765492 0.3281725 0.476989
0.4865151 0.3096876 0.4086926
0.4062099 0.232887 0.3338352
0.5436905 0.3460224 0.4453538
0.3560375 0.2366802 0.3709259
0.4330382 0.2894201 0.4327836
0.4305845 0.2658987 0.389847
0.5119493 0.3311582 0.425228
0.5267431 0.3432887 0.3833855
0.5642037 0.3080835 0.4094497
0.4562787 0.2743828 0.3901999
0.4218874 0.2813468 0.3915483
0.3993148 0.2796131 0.3872604
0.3542094 0.2988857 0.4667415
0.3645194 0.3290698 0.5333825
0.4231478 0.3440372 0.5094617
0.4161056 0.3699558 0.5628434
0.3089627 0.1780437 0.3106979
0.3698275 0.2297968 0.3265862
0.3881251 0.2698084 0.4234169
0.3789425 0.2536793 0.4007598
0.3709518 0.1927453 0.3454711
0.4969029 0.2926897 0.381291
0.4557683 0.2798075 0.3754075
0.4324916 0.2406813 0.320557
0.3851917 0.1925848 0.2684049
0.4993336 0.2573044 0.3307861
0.4642386 0.3202667 0.4132124
0.4451663 0.3236723 0.4086185
0.4807602 0.3456577 0.4507632
0.4676335 0.2662456 0.330294
0.3962903 0.2910218 0.3821296
0.4024527 0.2919752 0.3682269
0.3477023 0.2702279 0.3345371
0.3331125 0.2501745 0.3179587
0.3128424 0.2083839 0.2735174
0.2934806 0.2075196 0.2786166
0.3713819 0.1907485 0.2332
0.4067267 0.1811842 0.2476345
0.4621379 0.1655391 0.1879738
0.5275198 0.2337005 0.2520993
0.4565501 0.2267406 0.2850133
0.4235237 0.2413626 0.3392041
0.4954887 0.2659118 0.4465479
0.4331279 0.2265874 0.44591
0.5078054 0.2556878 0.443148
0.5927507 0.2913477 0.4541262
0.4312421 0.2021935 0.4508138
0.4117178 0.185745 0.3819071
0.4621588 0.2343357 0.4629234
0.3718696 0.2003355 0.4331366
0.4165721 0.2704005 0.6133012
0.3967871 0.2520516 0.5075126
0.442179 0.2349429 0.3804714
0.4144607 0.252294 0.4356766
0.4114969 0.2767047 0.4824037
0.4881616 0.3371976 0.6139185
0.3546631 0.2489631 0.5540771
0.3836933 0.2508698 0.4264699
0.3709024 0.2596544 0.392976
0.4660214 0.3673457 0.5981126
0.4126958 0.2773157 0.5737378
0.4455674 0.366609 0.7356503
0.5125656 0.3675262 0.6214265
0.5245783 0.4112115 0.6139227
0.6223123 0.3948027 0.5018624
0.660577 0.3816138 0.5845626
0.4823304 0.3253921 0.5095176
0.3711211 0.3075976 0.5590719
0.4950617 0.4266041 0.5918707
0.4177066 0.3953522 0.5173336
0.3917741 0.359225 0.4994267
0.364675 0.3292812 0.4463406
0.431381 0.3529898 0.4571019
0.4724911 0.350502 0.4521445
0.3925693 0.2476371 0.3573941
0.4371327 0.3067322 0.4257822
0.3553118 0.3309269 0.4563333
0.27365 0.2369482 0.3520509
0.4471216 0.3808421 0.449966
0.4780925 0.4038217 0.4718066
0.4480171 0.4090417 0.5038031
0.3372593 0.3202789 0.4904624
0.2692423 0.2698717 0.4493319
0.2536847 0.2483816 0.4380777
0.2658838 0.2767182 0.4769124
0.2950275 0.3211182 0.5904491
0.4434687 0.454726 0.6862889
0.5640481 0.5105815 0.6962776
0.7081784 0.5589139 0.6978151
0.5467465 0.3249834 0.3657689
0.6011275 0.3437069 0.426688
0.6089413 0.3245921 0.3931911
0.5059714 0.2855306 0.3519812
0.4578583 0.237799 0.3003112
0.4177565 0.2048045 0.29776
0.3935977 0.1854931 0.2963793
0.4452269 0.2434271 0.3137126
0.4810996 0.271049 0.3695008
0.6046145 0.3812357 0.454249
0.5568983 0.3226565 0.3847268
0.5286788 0.2731985 0.2967742
0.4641395 0.1873444 0.2651239
0.4654138 0.2079798 0.2703539
0.5347123 0.2509378 0.2760016
0.5027537 0.2100909 0.224477
0.582596 0.2711241 0.2434312
0.6283645 0.2812062 0.2603291
0.6822127 0.3193909 0.2801045
0.5759842 0.3015825 0.2944937
0.6087397 0.3834983 0.3636279
0.4870145 0.3517185 0.3949285
0.5343383 0.4065282 0.430417
0.5544959 0.3988324 0.3981697
0.5041285 0.3657802 0.3851413
0.6141591 0.3922535 0.3692472
0.6290182 0.3649443 0.3661463
0.5474786 0.3171665 0.3761704
0.5142298 0.3002213 0.3875162
0.631865 0.336864 0.4338819
0.6285609 0.4024601 0.5017693
0.5875825 0.3206287 0.3989275
0.5791978 0.3213804 0.4385661
0.4849267 0.2577431 0.4873296
0.4095864 0.2432588 0.4543308
0.5874533 0.343291 0.4371558
0.5446599 0.3438965 0.5257143
0.6548429 0.3289638 0.408367
0.5646331 0.2770821 0.348402
0.6076246 0.3660757 0.4264288
0.5994386 0.3846167 0.5035379
0.5909253 0.2881856 0.4458705
0.6688137 0.3004675 0.3612187
0.5553836 0.2909653 0.4273719
0.5035523 0.2064489 0.3273223
0.4250459 0.195348 0.2854628
0.4818644 0.2848382 0.4237332
0.56458 0.3398713 0.4694143
0.3531975 0.2325396 0.4672131
0.2987539 0.2402483 0.507192
0.413499 0.3208285 0.5048955
0.2999676 0.2084698 0.4653392
0.2472754 0.1773497 0.3700769
0.4575336 0.2417063 0.5350035
0.4844353 0.1951817 0.4481309
0.5031004 0.2249502 0.4336122
0.4530928 0.2072581 0.4360191
0.5954215 0.2480612 0.4337694
0.654999 0.3446062 0.4079705
0.6455342 0.4021446 0.4755285
0.6854484 0.4690891 0.5212244
0.7004317 0.5290403 0.63051
0.5902303 0.4565342 0.6361831
0.4616792 0.3655217 0.5994718
0.4279496 0.3645816 0.6287342
0.5101521 0.2880191 0.5131978
0.3776947 0.1850785 0.4631305
0.4931765 0.2379055 0.5179583
0.5084646 0.2802452 0.4461286
0.5652679 0.2838157 0.3678489
0.4759078 0.1856013 0.3191631
0.4546091 0.1632643 0.2969878
0.3558628 0.1335004 0.3196431
0.3492114 0.1274334 0.3609567
0.3413124 0.1454315 0.4421082
0.4439564 0.1913869 0.4790005
0.3812453 0.1391799 0.3756814
0.3705812 0.2250973 0.3952178
0.3862331 0.2673587 0.5088253
0.3748401 0.2653678 0.5904979
0.352146 0.2811635 0.6688242
0.4217668 0.3809588 0.7360213
0.5583902 0.3674198 0.5597322
0.5728078 0.3646183 0.4961025
0.5347446 0.3994208 0.5877864
0.4893393 0.3809208 0.6061576
0.3950531 0.3023176 0.4777494
